HPO_ICD10_ID	HPO_IDs	HPO_Strings	HPO_Syns	ICD10
HPO_ICD:1407	HP:0030050	Narcolepsy		G47419
HPO_ICD:1408	HP:0030062	Craniopharyngioma		D444
HPO_ICD:1409	HP:0030066	Ependymoblastoma		C719
HPO_ICD:1410	HP:0030068	Olfactory esthesioneuroblastoma		C300
HPO_ICD:1411	HP:0030075	Ductal carcinoma in situ		D0510
HPO_ICD:1412	HP:0030359;HP:0100528;HP:0030357;HP:0030358;HP:0030078	Pleuropulmonary blastoma; Non-small cell lung carcinoma; Squamous cell lung carcinoma; Lung adenocarcinoma; Small cell lung carcinoma	Non-small cell lung cancer; Oat cell carcinoma of lung; Oat cell lung cancer; Small cell lung cancer	C3490
HPO_ICD:1413	HP:0030079	Cervix cancer		C539
HPO_ICD:1414	HP:0006721;HP:0030080;HP:0004848	Acute lymphoblastic leukemia; Ph-positive acute lymphoblastic leukemia; Burkitt lymphoma	Acute lymphatic leukemia; Acute lymphocytic leukemia; Acute lymphoid leukemia; Philadelphia-positive acute lymphoblastic leukemia	C9100;C8370
HPO_ICD:1415	HP:0030127	Endometriosis		N809
HPO_ICD:1416	HP:0030144;HP:0030142;HP:0030143	Abnormal bowel sounds; Hyperactive bowel sounds; Hypoactive bowel sounds	Abnormal bowel sounds; Decreased bowel sounds; Increased bowel sounds	R1911;R1912;R1915
HPO_ICD:1417	HP:0030148	Heart murmur	Heart murmur; Cardiac murmur; Cardiac murmurs; Heart murmurs	R011
HPO_ICD:1418	HP:0030149	Cardiogenic shock	Cardiovascular shock	R570
HPO_ICD:1419	HP:0030150	Plasmacytosis		D72822
HPO_ICD:1420	HP:0030151	Cholangitis	Bile duct inflammation	K830;K8034;K8037;K8033;K8031;K8032;K8030;K8035;K8036
HPO_ICD:1421	HP:0030153	Cholangiocarcinoma	Bile duct cancer	C221
HPO_ICD:1422	HP:0030154	Gallbladder perforation	Gall bladder perforation	K822
HPO_ICD:1423	HP:0030155	Scrotal pain	Scrotal pain	N5082
HPO_ICD:1424	HP:0030158	Cervical ectropion	Cervical erosion; Cervical ectopy	N86
HPO_ICD:1425	HP:0030159	Cervical polyp	Cervical tumor	D4959;N841
HPO_ICD:1426	HP:0030160	Cervicitis	Uterine cervix inflammation; Uterine cervicitis	N72
HPO_ICD:1427	HP:0030161	Vaginal pruritus		L293
HPO_ICD:1428	HP:0030169	Gastric varix	Gastric varices	I864
HPO_ICD:1429	HP:0030186;HP:0025387;HP:0002322;HP:0030665;HP:0002080;HP:0002345;HP:0002174	Action tremor; Postural tremor; Rubral tremor; Pill-rolling tremor; Kinetic tremor; Resting tremor; Intention tremor	Holmes' tremor; Ataxic tremor; Cerebellar tremor; Rest tremor; Tremor, postural; Parkinsonian tremor; Resting tremor; Terminal tremor; Tremor at rest; Essential tremor; Pill rolling	G252;G250
HPO_ICD:1430	HP:0030213	Emotional blunting		R4589
HPO_ICD:1431	HP:0030214	Hypersexuality	Sex addiction	F528
HPO_ICD:1432	HP:0030242	Portal vein thrombosis	Blood clot in portal vein	I81
HPO_ICD:1433	HP:0030261	Absent penis	Penis aplasia; Aplasia of the penis; Absent penis; Aphallia	Q555
HPO_ICD:1434	HP:0030265;HP:0100599;HP:0030264	Webbed penis; Wide penis; Bifid penis	Penile duplication; Wide penis; Diphallia; Webbed penis	Q5569
HPO_ICD:1435	HP:0030345;HP:0030689;HP:0030688	Abnormal circulating luteinizing hormone level; Increased glucagon level; Decreased glucagon level	Abnormal luteinizing hormone level; Increased circulating lutropin	R891
HPO_ICD:1436	HP:0030393	Endolymphatic sac tumor	Aggressive papillary middle ear tumor; Low-grade adenocarcinoma of endolymphatic sac origin; Heffner tumor	D140
HPO_ICD:1437	HP:0030394	Fallopian tube carcinoma		C5700
HPO_ICD:1438	HP:0030405	Pancreatic endocrine tumor		D137;D490
HPO_ICD:1439	HP:0030408	Pineoblastoma	Pinealoblastoma	C753
HPO_ICD:1440	HP:0030413	Squamous cell carcinoma of the tongue		C029
HPO_ICD:1441	HP:0030418;HP:0030417	Vulvar melanoma; Squamous cell carcinoma of the vulva	Vulval squamous cell carcinoma	C519
HPO_ICD:1442	HP:0030419	Bartholin gland carcinoma		C510
HPO_ICD:1443	HP:0030423	Splenic cyst	Cyst on spleen	D734
HPO_ICD:1444	HP:0030424	Epididymal cyst	Epididymal cysts	N4341;N4342;N503;N4340
HPO_ICD:1445	HP:0030431;HP:0030426	Ossifying fibroma; Osteochondroma	Osteocartilaginous exostoses; Osteochondromas	D169
HPO_ICD:1446	HP:0030429	Juvenile nasopharyngeal angiofibroma		D106
HPO_ICD:1447	HP:0030439	Anal canal adenocarcinoma		C211
HPO_ICD:1448	HP:0030442	Anal margin squamous cell carcinoma		C44520
HPO_ICD:1449	HP:0030443	Anal margin basal cell carcinoma		C44510
HPO_ICD:1450	HP:0030447	Merkel cell skin cancer	Neuroendocrine carcinoma of the skin; Cutaneous APUDoma; Primary undifferentiated carcinoma of the skin; Anaplastic carcinoma of the skin; Primary small cell carcinoma of the skin; Neuroendocrine tumor of the skin; Merkel cell cancer of the skin	D485;C4A9
HPO_ICD:1451	HP:0030454	Abnormal electrooculogram	Abnormal EOG	R94110
HPO_ICD:1452	HP:0030499	Macular drusen	Lipid accumulation in macula	H35369
HPO_ICD:1453	HP:0030502	Retinoschisis		H33193;H33102;H33192;H33103;H33109;H33101;H33191
HPO_ICD:1454	HP:0030516;HP:0030518	Congruous homonymous hemianopia; Homonymous hemianopia	Congruous hemianopsia; Homonymous hemianopsia	H53469;H53461;H53462
HPO_ICD:1455	HP:0030529	Ring scotoma		H53459
HPO_ICD:1456	HP:0030530	Arcuate scotoma	Arc-shaped blind spot	H53439
HPO_ICD:1457	HP:0030657	Umbilical cord hematoma	Umbilical cord haematoma	P519
HPO_ICD:1458	HP:0030673	Erosive vitreoretinopathy		H3551
HPO_ICD:1459	HP:0030690	Gingival cleft		K068
HPO_ICD:1460	HP:0030692	Brain neoplasm	Brain tumour; Brain tumor	D496
HPO_ICD:1461	HP:0030706	Ranula	Sublingual ptyalocele; Sublingual cyst	K116
HPO_ICD:1462	HP:0030712	Uterine synechiae	Asherman syndrome	N856
HPO_ICD:1463	HP:0030715	Bronchial atresia	Congenital bronchial atresia	Q324
HPO_ICD:1464	HP:0030717	Meconium peritonitis		P780
HPO_ICD:1465	HP:0030732;HP:0030719	Unguarded tricuspid valve; Dysplastic tricuspid valve	Rudimentary tricuspid valve leaflets; Tricuspid valve dysplasia; Unguarded tricuspid valve orifice	Q228
HPO_ICD:1466	HP:0100752;HP:0030722;HP:0100839	Ectopic liver; Abnormal liver lobulation; Hepatic agenesis	Liver agenesis; Anomalous liver lobulation; Failed liver development; Hepatic anomalous lobulation	Q447
HPO_ICD:1467	HP:0030736	Sacrococcygeal teratoma		D434
HPO_ICD:1468	HP:0030742	Glial remnants posterior to lens	Mittendorf dot	Q140
HPO_ICD:1469	HP:0030752	Dacryocystocele	Timo cyst	H04433;H04439;H04432;H04431
HPO_ICD:1470	HP:0030765	Sleep terror	Night terror; Pavor nocturnus; Sleep terrors	F514
HPO_ICD:1471	HP:0030766	Ear pain	Pain in the ear; Ear pain; Otalgia	H9201;H9203;H9202;H9209
HPO_ICD:1472	HP:0030767	Epignathus		Q894
HPO_ICD:1473	HP:0030770	Craniorachischisis		Q001
HPO_ICD:1474	HP:0030771	Mallet finger		M20011;M20019;M20012
HPO_ICD:1475	HP:0030773	Internuclear ophthalmoplegia		H5121;H5123;H5122;H5120
HPO_ICD:1476	HP:0030779;HP:0100663	Ethmocephaly; Synotia		Q897
HPO_ICD:1477	HP:0030788	Impacted cerumen		H6121;H6120;H6123;H6122
HPO_ICD:1478	HP:0030802	Lower eyelid retraction		H02539
HPO_ICD:1479	HP:0030811	Tongue pain	Painful tongue	K146
HPO_ICD:1480	HP:0030812	Enlarged tonsils	Tonsillar hypertrophy; tonsils large/hypertrophy; Enlargment of tonsils	J351
HPO_ICD:1481	HP:0031995;HP:0030828	Squawks; Wheezing	Wheezing	R062
HPO_ICD:1482	HP:0030832	Vitreous strands		H43319
HPO_ICD:1483	HP:0030834	Shoulder pain	Shoulder pain	M25519
HPO_ICD:1484	HP:0030835	Elbow pain	Elbow pain	M25529
HPO_ICD:1485	HP:0030836	Wrist pain	Wrist pain	M25539
HPO_ICD:1486	HP:0030839;HP:0032102	Knee pain; Wilson sign	Knee pain; Pain under knee cap	M25569
HPO_ICD:1487	HP:0030854	Scleral staphyloma	Staphyloma	H15843;H15842;H15841;H15849
HPO_ICD:1488	HP:0030856	Posterior staphyloma		H15832;H15839;H15833;H15831
HPO_ICD:1489	HP:0030857;HP:0200026	Ocular pain; Eye movement-induced pain	Eye pain	H5710
HPO_ICD:1490	HP:0030867	Vertical orbital dystopia	Misaligned eyes; Unequal eye height; Eyes at different heights	Q158
HPO_ICD:1491	HP:0030869;HP:0030868	Monorchism; Anorchism	Monorchidism	Q550
HPO_ICD:1492	HP:0030880	Raynaud phenomenon	Raynaud disease; Raynaud's phenomenon	I7300;I7301
HPO_ICD:1493	HP:0031009	Ainhum	Dactylolysis spontanea	L946
HPO_ICD:1494	HP:0031150	Vitreomacular adhesion	VMA	H43823;H43821;H43829;H43822
HPO_ICD:1495	HP:0031249	Parageusia	Metallic taste in mouth; Dysgeusia; Metallic taste	R432
HPO_ICD:1496	HP:0031274	Hypovolemic shock		R571
HPO_ICD:1497	HP:0031469	Low self esteem		R4581
HPO_ICD:1498	HP:0031473	Hostility		R455
HPO_ICD:1499	HP:0031523;HP:0007378;HP:0030437;HP:0006753;HP:0100684;HP:0012290	Salivary gland neoplasm; Anal canal neoplasm; Neoplasm of the gastrointestinal tract; Neoplasm of the stomach; Mouth neoplasm; Salivary gland oncocytoma	Neoplasm of the GI tract; Tumor of salivary gland; Parotid oncocytoma; GI tract tumor; Neoplasia of the stomach; Increased gastric cancer; Mouth tumor; Gastrointestinal tract neoplasia; Gastrointestinal tract neoplasm; Anal canal tumor; Salivary gland neoplasia; Stomach tumor; Gastrointestinal tract tumor; Cancer of salivary gland	C089;D490
HPO_ICD:1500	HP:0031589	Suicidal ideation		R45851
HPO_ICD:1501	HP:0031615	Hypopyon		H20059;H20052;H20051;H20053
HPO_ICD:1502	HP:0031717	Alternating exotropia	Alternating strabismus	H5015
HPO_ICD:1503	HP:0031737	Cicatricial entropion		H02019;H02016;H02012;H02014;H02013;H02015;H02011
HPO_ICD:1504	HP:0031738	Mechanical entropion		H02021;H02022;H02025;H02026;H02029;H02024;H02023
HPO_ICD:1505	HP:0031776	Cyclotropia		H50412;H50411
HPO_ICD:1506	HP:0031777	Cyclophoria		H5054
HPO_ICD:1507	HP:0031792	Irregular astigmatism		H52211;H52213;H52212;H52219
HPO_ICD:1508	HP:0031830	Pinguecula		H11152;H11153;H11151;H11159
HPO_ICD:1509	HP:0100770;HP:0100771;HP:0031857	Ineffective esophageal peristalsis; Hyperperistalsis; Hypoperistalsis	Intestinal hypoperistalsis; Stomach churning	R192
HPO_ICD:1510	HP:0031864	Bacteremia		R7881
HPO_ICD:1511	HP:0031909	Unicornuate uterus		Q514
HPO_ICD:1512	HP:0031923	Hematocolpos	Haematocolpos	N897
HPO_ICD:1513	HP:0032004	Pruritus vulvae		L292
HPO_ICD:1514	HP:0032016	Abnormal sputum	Abnormal sputum morphology	R093
HPO_ICD:1515	HP:0032141	Precordial pain		R072
HPO_ICD:1516	HP:0100812;HP:0032142	Fetor hepaticus; Halitosis	Foetor ex ore; Foetor hepaticus; Bad breath	R196
HPO_ICD:1517	HP:0032160	Cryptococcal meningitis		B451
HPO_ICD:1518	HP:0032161	Coccidioidal meningitis		B384
HPO_ICD:1519	HP:0032163;HP:0032185	Molluscum contagiosum; Disseminated molluscum contagiosum		B081
HPO_ICD:1520	HP:0032379	Polymorphous light eruption	Sun allergy	L564
HPO_ICD:1521	HP:0032448	Achlorhydria		K3183
HPO_ICD:1522	HP:0040064	Abnormality of limbs	Abnormality of limbs; Limb anomaly; Dysmelia; Abnormal limbs	M2190
HPO_ICD:1523	HP:0040097	Neoplasm of the ceruminal gland	Ceruminoma; Adenoma of the ceruminous gland; Ceruminous adenoma	D2320
HPO_ICD:1524	HP:0040113	Old-aged sensorineural hearing impairment	Presbycusis	H9111;H9113;H9110;H9112
HPO_ICD:1525	HP:0040116	Aplasia of the Eustachian tube	Absent eustachian tube	Q162
HPO_ICD:1526	HP:0040154	Acne inversa	Smoker's boils; Hidradenitis suppurativa; Verneuil's disease; Pyoderma fistulans significa	L732
HPO_ICD:1527	HP:0100825;HP:0040181;HP:0030318;HP:0000232	Everted lower lip vermilion; Chapped lip; Cheilitis; Angular cheilitis	Chapped lips; Everted lower lip; Inflammation of corners of the mouth; Outward turned lower lip; Drooping lower lip; Inflammation of oral commisures; Angular stomatitis; Red and sore lips; Protruding lower lip; Dry lips; Eclabium of lower lip; Commissural cheilitis; Cheilitis simplex; Angular cheilosis; Everted prominent lower lip; Inflammation of the lips; Common cheilitis; Perioral dermatitis; Chapped lip; Red and sore corners of the mouth	L710;K130
HPO_ICD:1528	HP:0002607;HP:0040183	Bowel incontinence; Encopresis	Stool holding; Anal incontinence; Fecal incontinence; Stool soiling; Loss of bowel control	F981;R159
HPO_ICD:1529	HP:0040187	Neonatal sepsis		P369
HPO_ICD:1530	HP:0040188	Osteochondrosis		M929
HPO_ICD:1531	HP:0040223	Pulmonary hemorrhage	Intrapulmonary hemorrhage	P268;P269;P260;P261
HPO_ICD:1532	HP:0040261	Increased size of nasopharyngeal adenoids	Adenoid hypertrophy; Adenoids large	J352
HPO_ICD:1533	HP:0040264;HP:0200025	Mandibular pain; Jaw pain	Lower jaw pain; Jaw pain	R6884
HPO_ICD:1534	HP:0040269	Blocked Eustachian tube	Obstruction of Eustachian tube	H68102;H68109;H68103;H68101
HPO_ICD:1535	HP:0045029;HP:0100537	Fasciitis; Eosinophilic fasciitis	Inflammation of the fascia	M729
HPO_ICD:1536	HP:0045038	Gastric lymphoma	Primary gastric lymphoma	C8599
HPO_ICD:1537	HP:0045054	Brachial plexus neuropathy		G540
HPO_ICD:1538	HP:0100002	Pleural mesothelioma		C450
HPO_ICD:1539	HP:0100003	Peritoneal mesothelioma		C451
HPO_ICD:1540	HP:0100009	Intracranial meningioma		D320
HPO_ICD:1541	HP:0100010	Spinal meningioma		D321
HPO_ICD:1542	HP:0100013	Neoplasm of the breast	Neoplasia of the breast; Tumours of the breast; Breast tumor	D493
HPO_ICD:1543	HP:0100014	Epiretinal membrane	Premacular fibrosis; Epiretinal membranes; Macular pucker	H35379;H35371;H35372;H35373
HPO_ICD:1544	HP:0100015	Stahl ear	Third crus; Spock ear; Vulcan ear; Additional crus	Q173
HPO_ICD:1545	HP:0100017;HP:0100020	Posterior capsular cataract; Capsular cataract		H268
HPO_ICD:1546	HP:0100018	Nuclear cataract	Yellowish cloudy center of lens	H26039;H26031;H26033;H26032
HPO_ICD:1547	HP:0100021	Cerebral palsy	CP; Cerebral paralysis	G809
HPO_ICD:1548	HP:0100026	Arteriovenous malformation		Q2730
HPO_ICD:1549	HP:0100247	Recurrent singultus	Recurrent hiccup; Recurrent synchronous diaphragmatic flutter; Hiccup; Recurrent hiccough; Hiccups	R066
HPO_ICD:1550	HP:0100257;HP:0001171	Ectrodactyly; Split hand	Claw-hand deformities; Ectrodactyly of the hand; Split-hand; Split hand; Cleft hand; Lobster claw hand; Claw hands; Claw hand deformities; Claw hand; Hand ectrodactyly	Q7160;Q7163;Q7161;Q7162
HPO_ICD:1551	HP:0100279	Ulcerative colitis	Colitis ulcerosa	K5190;K51911;K51919;K51913;K51912;K51918;K51914
HPO_ICD:1552	HP:0100280	Crohn's disease	Morbus Crohn; Granulomatous enteritis and colitis	K5090
HPO_ICD:1553	HP:0100309	Subdural hemorrhage	Subdural haematoma	I6200;I6201;I6202;I6203
HPO_ICD:1554	HP:0100324;HP:0550003	Proximal scleroderma; Scleroderma	Progressive systemic scleroderma; Pseudoscleroderma	M349
HPO_ICD:1555	HP:0100336	Bilateral cleft lip	Both sided cleft lip; Right and left cleft lip; Bilateral cheiloschisis	Q360
HPO_ICD:1556	HP:0100495	Mastocytosis		D4709;D8940
HPO_ICD:1557	HP:0100497	Vitamin B3 deficiency	Vitamin B3 deficiency	E52
HPO_ICD:1558	HP:0100507;HP:0100502	Reduced blood folate concentration; Vitamin B12 deficiency	Folate deficiency; Vitamin B9 deficiency; Vitamin B12 deficiency	E538
HPO_ICD:1559	HP:0100503	Low levels of vitamin B1	Vitamin B1 deficiency; Reduced blood thiamine level	E519
HPO_ICD:1560	HP:0100504	Low levels of vitamin B2	Riboflavin deficiency; Vitamin B2 deficiency	E530
HPO_ICD:1561	HP:0100510	Low levels of vitamin C	Vitamin C deficiency	E642;E54
HPO_ICD:1562	HP:0100512	Low levels of vitamin D	Vitamin D deficiency; Deficient in vitamin D	E559
HPO_ICD:1563	HP:0100513	Low levels of vitamin E	Vitamin E deficiency; Alpha-tocopherol deficiency	E560
HPO_ICD:1564	HP:0100515	Pollakisuria	Constant urination; Frequent urination	R350
HPO_ICD:1565	HP:0100518	Dysuria	Dull burning sensation with urination; Painful or difficult urination	R300;R309
HPO_ICD:1566	HP:0100520	Oliguria		R34
HPO_ICD:1567	HP:0100523	Liver abscess	Hepatic abscess; Liver abscess	K750
HPO_ICD:1568	HP:0100532;HP:0100534	Scleritis; Episcleritis	Inflammation of the thin layer on top of the white part of eye; Inflammation of the outer white part of the eye	H15009;H15101;H15003;H15102;H15002;H15109;H15001;H15103
HPO_ICD:1569	HP:0100539	Periorbital edema	Swelling around the eyes; Periorbital swelling; Puffy eyes; Periorbital cellulitis; Puffiness around the eyes	R220;L03213
HPO_ICD:1570	HP:0100540;HP:0012568;HP:0012724	Lower eyelid edema; Upper eyelid edema; Palpebral edema	Puffiness of lower eyelid; Puffiness of upper eyelid; Swelling of eyelids; Puffy eyelids; Swelling of upper eyelid; Eyelid edema; Edema of the eyelids; Puffy lids; Swelling of lower eyelid; Fullness of eyelids; Fullness of lower eyelid; Fullness of upper eyelid; Cellulitis of upper eyelid; Cellulitis of lower eyelid	H02844;H02849;H02841;H02842;H02846;H02845;H02843
HPO_ICD:1571	HP:0100541	Femoral hernia	Crural hernia	K4190
HPO_ICD:1572	HP:0100545	Arterial stenosis	Narrowing of an artery	I771
HPO_ICD:1573	HP:0100550	Tendon rupture	Rupture of tendons; Tendon rupture; Ruptured tendon	M669
HPO_ICD:1574	HP:0100553	Hemihypertrophy of lower limb	Overgrowth of one leg	Q742
HPO_ICD:1575	HP:0100562	Diplomyelia	Duplication of spinal cord	Q062
HPO_ICD:1576	HP:0100565	Hydromyelia		Q064
HPO_ICD:1577	HP:0100566	Amyelia	Absent spinal cord	Q060
HPO_ICD:1578	HP:0100245;HP:0100570	Desmoid tumors; Carcinoid tumor	Carcinoid; Carcinoid tumors	D3A00;D489
HPO_ICD:1579	HP:0100576	Amaurosis fugax		G453
HPO_ICD:1580	HP:0100577	Urinary bladder inflammation	Urinary bladder inflammation; Cystitis of the urinary bladder	N3090;N3091
HPO_ICD:1581	HP:0100580	Barrett esophagus	Barret syndrome; Barrett's esophagus; Endobrachyesophagus	K2270;K22711;K22719;K22710
HPO_ICD:1582	HP:0100582	Nasal polyposis	Polys of nose; Nasal polyps	J330;J339
HPO_ICD:1583	HP:0100588	Paraphimosis		N472
HPO_ICD:1584	HP:0100592	Peritoneal abscess		K651
HPO_ICD:1585	HP:0002043;HP:0005240;HP:0100594;HP:0010450	Esophageal obstruction; Esophageal web; Esophageal stenosis; Esophageal stricture	Narrowing of esophagus due to inflammation and scar tissue; Narrowing of the esophagus	Q394;K222
HPO_ICD:1586	HP:0100595	Camptocormia		F444
HPO_ICD:1587	HP:0100598	Pulmonary edema	Lung edema; Wet lung; Excess fluid in lungs; Pulmonary oedema	J811
HPO_ICD:1588	HP:0100600	Penoscrotal transposition	Prepenile scrotum	Q5523
HPO_ICD:1589	HP:0100607	Dysmenorrhea	Painful menstruation	N946;N944;N945
HPO_ICD:1590	HP:0400008;HP:0100608	Metrorrhagia; Menometrorrhagia	Menstrual spotting; Abnormal uterus bleeding; Intermenstrual bleeding	N921
HPO_ICD:1591	HP:0100626	Chronic hepatic failure	Chronic liver failure	K7210
HPO_ICD:1592	HP:0100628	Esophageal diverticulum	Esophageal pouch	Q396;K225
HPO_ICD:1593	HP:0100633	Esophagitis	Inflammation of the esophagus; Oesophagitis	K209
HPO_ICD:1594	HP:0100634	Neuroendocrine neoplasm	Neuroendocrine neoplasia	D3A8
HPO_ICD:1595	HP:0100645	Cystocele	Dropped bladder; Prolapsed bladder; Bladder prolapse; Bladder hernia	N8110
HPO_ICD:1596	HP:0100646	Thyroiditis	Thyroid gland inflammation	E069
HPO_ICD:1597	HP:0100647	Graves disease	Morbus Basedow	E0500
HPO_ICD:1598	HP:0100574;HP:0100649;HP:0100648;HP:0100638;HP:0100604;HP:0100630;HP:0100273;HP:0100575	Neoplasm of the oral cavity; Neoplasm of the lip; Neoplasia of the nasopharynx; Biliary tract neoplasm; Neoplasm of the pharynx; Neoplasm of the gallbladder; Neoplasm of the tongue; Neoplasm of the colon	Colon tumor; Neoplasm of the mouth; Nasopharyngeal neoplasm; Lip tumor; Tumor of the lip; Neoplasia of the biliary tract; Tumor of the nasopharynx; Pharyngeal neoplasm; Neoplasm of the nasopharynx; Tumor of oral cavity; Neoplasia of the gallbladder; Lesion of oral cavity; Lesion of mouth; Neoplasia of the pharynx; Neoplasia of the lip; Tumor of the pharynx; Tumor of mouth	K1370;D490
HPO_ICD:1599	HP:0100651	Type I diabetes mellitus	Type 1 diabetes; Juvenile diabetes mellitus; Diabetes mellitus Type I; Type I diabetes; Insulin-dependent diabetes mellitus	E109
HPO_ICD:1600	HP:0100653	Optic neuritis		H469
HPO_ICD:1601	HP:0100654	Retrobulbar optic neuritis	Retrobulbar neuritis	H4610
HPO_ICD:1602	HP:0100658;HP:0001818;HP:0002718	Recurrent bacterial infections; Cellulitis; Paronychia	Skin infection; Prone to bacterial infection; Recurrent major bacterial infections; Bacterial infection of skin; Susceptibility to pyogenic infection; Increased susceptibility to bacterial infections; Frequent pyogenic infections; Bacterial infections, recurrent; Recurrent bacterial infections; Frequent bacterial infections; Recurrent pyogenic infections	L0390;A499
